input,label
یہ مووی آج کے عمر میں سب سے زیادہ خوفناک جنیریٹک بیماریوں سے متعلق ہے۔ ایک ایسے شخص کے طور پر جس نے متعدد خاندانوں کا سامنا کیا ہے جنھیں الزائمر کی صلاحیت کا سامنا ہے یا جو ابتدائی مراحل میں ہیں ، میں مشورہ دوں گا کہ صحت کی دیکھ بھال کرنے والے ہر شخص کو اس بیماری کی صدمے کا سامنا کرنے والے کسی بھی خاندان سے اس فلم کی سفارش کریں۔ یہ فلم بنیادی طور پر مریض کے کنبے سے بات کرنے کے لئے تیار کی گئی ہے اور جدوجہد کے انتہائی دل تک پہنچتی ہے۔ معدنیات سے متعلق بہترین ہیں اور ڈرامائی نقاشی بہت کمانڈنگ پلاٹ لائن کے ساتھ شاندار ہے۔,0
"نیو اورلینز اس طرح کی کوئی چیز نہیں ہے کہ اسے کسی فلم کے اس عہد نامے میں کس طرح پیش کیا گیا ہے۔ قائداعظم کے ساتھ بولنے کی قائد کی کوشش (ویسے ، شاید ہی کوئی نیو اولیئنز میں اس طرح بولتا ہو) خوفناک ہے۔ پلاٹ = ابتدائی اور بے محل اس تصویر سے خود کو اسرار سے تعبیر کیا جاتا ہے ، لیکن ایک اسرار میں زرعی عمل شامل ہوتا ہے جس کے تحت دیکھنے والے کو پوری فلم میں سراگ اور موڑ مل جاتے ہیں۔ یہاں اس میں سے کوئی بھی نہیں ہے۔ ""بگ ایسی"" ٹرائٹ نیو اورلینز دقیانوسی تصورات کو آگے بڑھانے کی کوشش کرتا ہے۔ دھوکہ دہی میں مبتلا نہ ہوں - حقیقی بڑی آسانی سے کوئ ایسا نہیں ہے جیسے قائد اور بارکین اپنے راستے سے ٹکرا جائیں۔",1
ایک عورت (سلویہ کرسٹل) 15 سالہ لڑکے (ایرک براؤن) کو بہکاتی ہے۔ انھوں نے سیکس کیا ہے ... لیکن یہ سب کچھ کسی احمقانہ سازش یا کسی اور چیز میں بندھا ہوا ہے۔ آسانی سے اب تک کی سب سے پریشان کن جنسی کامیڈیوں میں سے ایک ہے۔ کیا کسی کو احساس ہے کہ یہ فلم بچوں کے ساتھ بدتمیزی کررہی ہے؟ مجھے لگتا ہے کہ یہ نوعمر لڑکے کے لڑکے کو بہکانے کے لئے اگر کوئی آدمی ہوتا تو (بجا طور پر) غم و غصہ ہوتا۔ معذرت ، لیکن یہ لڑکے کے ساتھ کرنے سے معاف نہیں ہوتا۔ یہ ابھی تک بیمار ہے۔ مجھے احساس ہے کہ براؤن عمر کا تھا (جب وہ اس وقت بنایا گیا تھا جب وہ دراصل 18 سال کی تھی) لیکن وہ 15 ہی نظر آتے ہیں۔ مجھے صرف یہ پریشان کن معلوم ہوتا ہے کہ کچھ لوگوں کو یہ ٹھیک معلوم ہوتا ہے۔ اداکاری کو ایک طرف رکھ دیں (کرسٹل خوبصورت ہے - لیکن عمل نہیں کرسکتا ہے۔ براؤن آسانی سے بدترین چائلڈ اداکاروں میں سے ایک ہے جو میں نے کبھی دیکھا ہے) اور مستقل عریانیت غضب ناک ہوجاتی ہے اور دور سے بھی شہوانی نہیں ہوتی۔ میں نے یہ ڈرامہ 1981 میں ایک تھیٹر میں دیکھا تھا۔ میں 19 سال کا تھا اور اپنے 14 سالہ کزن کے ساتھ (جو آسانی سے 18 کے لئے گزر سکتا ہے)۔ وہ اسے دیکھنا چاہتا تھا - میں نے نہیں کیا لیکن میں نے فیصلہ کیا کہ یہ کیا کام ہے؟ ہم داخل ہوگئے اور میں نے واقعی میں تین نوعمر لڑکوں کے لئے ٹکٹ خریدے جو واضح طور پر کم عمر تھے۔ میرے کزن کا خیال بورنگ تھا اور تین دیگر بچے آدھے راستے سے وہاں سے چلے گئے! مجھے یہ واضح کرنے دو - تین کشور بوسوں نے ٹن مادہ عریانی کے ساتھ ایک فلم چھوڑی! اس سے آپ کو اندازہ ہوگا کہ یہ کتنا برا ہے۔ مجھے حیرت ہے کہ یہ کبھی رہا ہوا تھا۔ ایک 1 سارا راستہ۔,1
جیسا کہ یہاں بہت سارے جائزوں میں پڑھا جاسکتا ہے کہ یہ ایک ایسی فلم ہے جس سے آپ کو پسند ہے یا نفرت ہے۔ بظاہر اس کے درمیان رائے کے ل so اتنی زیادہ جگہ نہیں ہے۔ میرے خیال میں یہ ایک اچھی علامت ہے۔ میں نے ہمیشہ اس فلم کی تعریف کی ، حالانکہ یہ صنف میرا مخصوص انداز نہیں ہے (مثال کے طور پر میں نے کبھی ٹائٹینک نہیں دیکھا تھا ، اور نہ ہی اس کا منصوبہ بنا رہا ہوں) ۔انگلش مریض اس لپیٹ میں ہے کیونکہ اس سے ظاہر ہوتا ہے کہ جب لوگ غیر ملکی ماحول میں ہوتے ہیں تو کس طرح مختلف ہوسکتے ہیں جب وہ 'گھر' (کیترین) ہوتے ہیں تو یہ ظاہر کرتا ہے کہ آہستہ ، مضبوط اور سراسر تکلیف دہ انداز میں تباہ کن محبت کس طرح کی ہو سکتی ہے ، انتہائی جذباتی معاملے کی وجہ سے جوش پیدا ہوتی ہے ، پیچھے رہ جانے والے (شخص) کا درد کتنا بے معنی ہوتا ہے۔ ایک آگے بڑھنے کا احساس کرسکتا ہے۔ فوٹوگرافی صرف حیرت انگیز ہے ، اداکاروں کے ڈرامے کا ذکر نہیں کرنا۔ رفتار سست ، لیکن وقتی ہے ، اور اس سے کتاب ، ٹائم لائن اور کرداروں کی گہرائی / ترقی کا انصاف ہوتا ہے۔ اسے 110 منٹ میں رکھنا (جیسا کہ کچھ لوگوں نے یہاں تجویز کیا ہے) اس فلم کی کثیر پرت کو کم کردے گی۔ لوگوں کو فلموں کی رفتار سے مشکلات کا سامنا کرنا پڑتا ہے ... گویا وہ کام کرنے کے لئے رش ​​میں ہیں .. ارے - زندگی حاصل کریں! ؛-) لطف اٹھائیں ... میں اس فلم کو 5 میں سے 4.5 دیتا ہوں۔,0
"جارج گارشون کے 1928 کے آرکیسٹرل ٹکڑا ، ""پیرس میں ایک امریکی"" ، کا حیران کن سترہ منٹ کا رقص تسلسل ایک ناقابل تردید شاہکار ہے۔ جین کیلی کے ذریعہ صحت سے متعلق اور بے مثال شیشوں کے ساتھ کوریوگرافی ، رنگ ، موسیقی اور رقص کا متحرک مجموعہ اب بھی حیرت زدہ ہے چونکہ اس ٹکڑے کو منتخب ماسٹر فنکاروں کے حوصلہ افزائی کے مناظر میں توڑ دیا گیا ہے - افتتاحی مقام ڈی لا کونکورڈ کے ٹکڑے میں ڈفی ، منیٹ پھولوں کی منڈی میں ، پیرس کی ایک گلی میں یوٹیلو ، میلے میں روسو ، شاندار پلیس ڈی ایل اوپیرا کے ٹکڑے میں ونسنٹ وان گوگ ، اور مولن روج کے لئے ٹولوس-لاؤٹرک جہاں کیلی نے اپنا مشہور سفید بوڈسیوٹ پہن رکھا ہے۔ اس اختتامی انجام سے پہلے جو minutesde منٹ گزرے ہیں وہ اتنا دلچسپ نہیں ، لمبے لمبے شاٹ سے نہیں ، لیکن 1951 کے آسکر ایوارڈ یافتہ پورے میوزیکل کو دیکھنے میں کچھ خاص دلکشی موجود ہیں۔ ڈائرکٹر ونسنٹ مننیلی اور اسکرین رائٹر ایلن جے لرنر نے حیرت انگیز طور پر نفیس انداز تیار کیا ہے۔ اس کے بجائے ایک معمولی رومانٹک کہانی جیری ملیگن پر مرکوز ہے ، جو ایک سابق جی آئی ہے ، جو ڈبلیو ڈبلیو II کے خاتمہ کے بعد پیرس میں رہا ہے ، بطور ایک پینٹر کی زندگی گزارنے کی کوشش کر رہا ہے۔ اس کی عظمت انگیز انداز اور ایتھلیٹک ڈانسنگ اسٹائل کے ساتھ ، جین کیلی اسکرین پرسنٹیٹیٹ کی حیثیت سے بیک وقت اکھڑ سکتی ہے اور پریشان ہوسکتی ہے ، لیکن ایسا لگتا ہے کہ وہ بے چین جیری کی حیثیت سے اپنی عمر کو تلاش کرتا ہے۔ محبت کا مثلث والا پلاٹ جیرو کی شمولیت پر توجہ مرکوز کرتا ہے ، جو ایک خود ساختہ آرٹ سرپرست ہے لیکن جب نوجوان فنکاروں کی بات آتی ہے تو وہ جنسی شکاری ہے۔ بھیڑ سے بھرے مونٹ مارٹ نائٹ کلب میں اپنی پہلی تاریخ پر ، جیری غیر متوقع طور پر لیس کے لئے پڑتا ہے ، جو ہینری کی منگیتر ، ایک پیشہ ور تفریحی اور جیری پال کی دوست ، ایڈم ، جو کام سے باہر کام کرنے والی پیانو کی آواز میں نکلی ہے کے لئے گرتی ہے۔ رومانٹک پیچیدگیاں ناگزیر ہونے تک ختم ہوتی ہیں لیکن اس سے پہلے نہیں کہ کئی کلاسک گیرشون گانے پیش کیے جائیں۔ ان میں سب سے بہترین تقلید ہے۔ ایک نیل میں دریائے غلط سین کے ساتھ ""ہمارا پیار یہاں رہنا ہے"" پر رقص کیا گیا ہے۔ پیلے رنگ کی دھند لائٹس کے ساتھ دوبد دوبد کیلی اور لیسلی کارون کے ایک دوسرے کے دائرے کا راستہ مافوق افزا ہے کیوں کہ وہ پہلے ایک دوسرے سے عارضی طور پر رابطہ کرتے ہیں اور پھر خوبصورتی سے موسیقی کو آخری مرتب کرنے کے لئے ہم آہنگ کرتے ہیں۔ کچھ فلموں میں اتنے خوبصورتی اور جان بوجھ کر دکھایا گیا ہے کہ دو لوگوں کو پیار ہو رہا ہے۔ ""I Got Rhythm"" اور ""S'Wonderful"" اسپاٹ لائٹ کیلی کی فرتیلا ٹیپ ڈانس اور راضی گائیکی ، جبکہ ""ایمگریس ایبل"" کو کارن نے متاثر کیا اور ہینری کی پانچ مناظر کی مونٹیج میں Lise to کے تمام نقشے کی تفصیل میں ڈانس کیا۔ آدم۔ کیرن کے رقص کی استثنیٰ کو ظاہر کرنے کے لئے ڈیزائن کیا گیا ، یہ سلسلہ ""آن دی ٹاؤن"" میں ملتے جلتے ہی مماثلت رکھتا ہے جہاں ویرا-ایلن نے اپنی نمایاں رقص کی مہارت کا مظاہرہ کیا جب کیلی کے نااخت کردار نے مس ​​ٹرنسٹائل کے اپنے متعدد وژن کو بیان کیا۔ سالہ کارون (اپنی پہلی فلم میں) بھر پور انداز میں ڈانس کرتی ہے اور اپنی اداکاری کی صلاحیتوں کے ساتھ اپنے کردار کو نادیدہ دلکش سے نبھاتی ہے کئی سالوں تک نہ کھلتی۔ کافی گلیمرس نظر آرہی ہیں ، نینا فوچ جوڑ توڑ مالو کی حیثیت سے بڑی عمر میں کھیلتی ہیں اور اس کی تقدیر کی دیکھ بھال کرنے کے لk ہمارے لئے کافی حد تک قابل تعریف رہتی ہیں ، جبکہ آسکر لیونٹ صرف آدم کی حیثیت سے اس کی طنزیہ نفس ہے۔ جارج گوٹری نے ہینری کو اس طرح ادا کیا کہ آپ کو برا لگتا ہے کہ آخر میں اس نے لڑکی کو کھو دیا ہے۔ یہ سب سے زیادہ عمدہ ایم جی ایم میوزیکل نہیں ہے ، لیکن اس کو قابل قدر بنانے کے لئے یقینا movie کافی فلمی جادو موجود ہے۔ 2000 ڈی وی ڈی میں کافی قدیم پرنٹ ہے لیکن ایکسٹراز کے معاملے میں اس سے تھوڑی زیادہ ہے۔",0
یقینا ، یہ فلم خوش کن اور پیاری ہے اور کلچوں سے بھری ہوئی ہے ، لیکن یہ دل بہلانے والی ہے ، اور اسی کے لئے میں فلمیں دیکھتا ہوں۔ تفریح ​​کرنا۔ چھوٹے بالوں کے باوجود بھی نتاشا ہنٹرج حیرت انگیز ہے۔ اس کی مسکراہٹ روشن ہے اور اس کی خوبصورتی کو بھی ڈھالا نہیں جاسکتا۔ جہاں تک مائیکل ورتن کی بات ہے ، مجھے یقین ہے کہ خواتین ان سے پیار کرتی ہیں۔ ان دونوں کو لگتا ہے کہ واقعی میں اس فلم میں دوسرے کو پسند ہے۔ مجھے ان تبصروں کی سمجھ نہیں آرہی ہے کہ ان کے مابین کیمسٹری نہیں تھی۔ میرا اندازہ ہے کہ ہم جو کچھ دیکھنا چاہتے ہیں وہی دیکھتے ہیں۔ اولیویا ڈی آبو اور مائیکل رگولی دیکھنے میں مزہ آتے تھے ، چاہے ڈی آبو کے برطانوی لہجے نے اس کی برانکس تقریر کو سمجھا۔ آپ کو سچ بتانے کے ل I میں نے تب تک واقعی اس پر توجہ نہیں دی تھی جب تک میں ان تبصروں کو نہیں پڑھتا ، لیکن میں ڈی وی ڈی پر واپس چلا گیا اور اب اس کا مکالمہ میرے خیال میں امریکی سے زیادہ برطانوی لگتا ہے ، لیکن وہ اس رعایت کے ساتھ اپنے کردار کے لئے بہترین تھی۔ یہ دو اچھے لوگوں کی کہانی ہے جو اہم دوسروں کے ساتھ شادی کر رہے ہیں ، لیکن جو ایک دوسرے میں اپنی روح کے ساتھی تلاش کرتے ہیں۔ یہ ایک غیرمعمولی کہانی ہوسکتی ہے ، لیکن کون کہتا ہے کہ فلموں میں تمام دستاویزی فلموں کی طرح کھیلنا چاہئے؟ یہ کسی بھی ایسے ڈرامے سے زیادہ غیر حقیقت پسندانہ نہیں ہے جو ٹیوب پر ہر گھنٹہ دکھایا جاتا ہے۔ اسی وجہ سے ہم انہیں مختصر وقت کے لئے روز مرہ کی زندگی سے دور رہنے اور سکرین پر موجود کرداروں کی دنیا میں داخل ہونے کے لئے دیکھتے ہیں۔ میں نے سوچا کہ ان اداکاروں نے اس کا اچھا کام کیا ہے ، لیکن ارے ، میں ایک جذباتی لڑکا ہوں جو آسانی سے آنسو بہا دیتا ہے۔ اگرچہ مجھے غلط نہ سمجھو ، یہ ایک جذباتی منظر ہونا ضروری ہے ، اور اس فلم میں ان میں بہت کچھ موجود ہے۔ میں اسے 9/10 دیتا ہوں صرف اس وجہ سے کہ میں اپنی اس غیر منحصر سپر مووی فلم کے لئے اپنا 10 ٹیچ بچا رہا ہوں جس کا مجھے علم ہے۔ کسی دن ساتھ آئے گا۔ اگر آپ دیکھتے ہیں کہ اس کی تشہیر مووی چینل یا لائف ٹائم موویز پر آرہی ہے ، یا کچھ بھی ہے تو اسے دیکھنے کے لئے نوٹ بنائیں۔ مجھے لگتا ہے کہ آپ کو یہ پسند آئے گا۔,0
مائیکل (اسٹیوین رابرٹسن کے ذریعہ ادا کردہ) دماغی فالج ہے ، اور کیریگور رہائشی رہائشی گھر میں پرسکون اور مدھم زندگی گزارتا ہے۔ جب گھر میں ایک نووارد ، روری (میک ایوائے) ، اس سے دوستی کرتا ہے ، تو وہ مائیکل کو یہ بتانے کے لئے آگے بڑھتا ہے کہ معذوری کو ماضی میں کیسے گذارنا ہے۔ روری کی معذوری کے باوجود ، یا اس کی وجہ سے ، (اس کے سر کے سوا اور اس کے ہاتھ پر کچھ ہندسوں کو منتقل کرنے سے قاصر ہے) ، رووری انتہائی آزاد ، اور انتہائی سرکش ہے۔ پرسکون اور ریزرو مائیکل پر اس کا اثر حیرت انگیز ہے ، اور دونوں ہی جلد ہی بیرونی دنیا میں جانیں بچانے کے لئے نگہداشت کے گھر سے چلے جاتے ہیں ، جہاں وہ نگہداشت کے معاون کی حیثیت سے سیبوھن (رومولا گارائی) کی مدد حاصل کرتے ہیں۔ یہ فلم ایک ہے سال کے جواہرات! پچھلے سال کی طرح ، امریکہ میں بھی ، یہ فلم انتہائی مضحکہ خیز ، تکلیف دہ ، چھونے ، پریشان کرنے اور ایک بار ساکرین میٹھی دکھائی دیئے بغیر صحیح معنوں میں آگے بڑھ رہی ہے۔ دل کے خیالات کو کہاں کھینچنا ہے اور جہاں کہانی اور کرداروں کو محض اپنا کام کرنے دیں گے ، یہ جانتے ہوئے ، او ڈونل نے ایک عمدہ فلم تیار کی ہے جو ہم سب کو سطح سے ماضی دیکھنے کے لئے کہتی ہے اور دیکھتی ہے کہ اندر کیا ہے۔ سچ ہے فلم کی طاقتیں مرکزی اداکاروں میں آتی ہیں۔ ان کے کردار اتنے پر قائل ہیں کہ آپ واقعتا believe یقین کرتے ہیں کہ وہ معذور ہیں۔ پہلے ہی عمدہ پرفارمنس کے اوپر مزاح اور افسوس کا اظہار کرنے کا انتظام کرنا حیرت انگیز ہے۔ یہ جوڑی واقعی قریبی دوست دکھائی دیتی ہے ، اور جیسے ہی ان کی کہانی سامنے آتی ہے آپ ان کی پوری طرح دیکھ بھال کرتے ہیں۔ یہ اس سال فلم کی ایک بہترین مثال ہے ، جس میں ایک بہت ہی متعلقہ کہانی سادہ انداز میں بیان کی جارہی ہے۔ اگر یہ فلم آپ کے دل کو چھو نہیں سکتی ہے ، تو آپ کو اندر سے خالص آئس ضرور رکھنی ہوگی۔,0
اس فلم کے ساتھ اپنا وقت ضائع نہ کریں۔ اداکاری ، ہدایتکاری ، آواز میں ترمیم ، ساؤنڈ ٹریک کے لحاظ سے یہ کل دباؤ ہے ... کچھ اچھے اچھے اداکاروں کی کارکردگی کی اس طرح بربادی ہوئی۔ فلم پریش راول کے ساتھ انصاف نہیں کرتی جو شاید بالی ووڈ کے باصلاحیت اداکاروں میں سے ایک ہیں۔ اکشے کمار جو ابھرتے ہوئے اسٹار بھی ہیں انہوں نے کافی خراب کام کیا۔ جان ابراہیم ، اس میں کیا حرج ہے؟ کیا آپ اسی کو اداکاری کہتے ہیں؟ میرا مطلب ہے کہ اسے خدا کا شکر ادا کرنا چاہئے کہ ان کا خوبصورت چہرہ ہے ورنہ اگر وہ بالی ووڈ میں ایسے ایوارڈ ہوتے تو وہ ہندوستان میں رزی ایوارڈ جیتتے۔ اسکرین پلے جو 1965 کے بوئنگ بوئنگ کے دور کی بات نہیں کرتا تھا اس کو بری طرح سے مرتب کیا گیا تھا۔ سب سے پہلے تو ، بالی ووڈ میں لوگ کچھ اصل نہیں بنا سکتے۔ اس کے علاوہ ، وہ اچھی طرح سے کاپی کرنا بھی نہیں جانتے ہیں۔ فلم میں لطیفے بہت زیادہ ہوچکے تھے ، ان کے بیٹھنے سے تکلیف ہو رہی تھی۔ پرییادرشن جنوب میں ایک اسٹار ہوسکتے ہیں ، لیکن وہ مہذب ہندی فلم بنانے کے قابل نہیں ہیں۔ آواز کی تدوین حیرت انگیز حد تک خراب ہے۔ میں اس معاملے میں آگے بڑھ سکتا ہوں ، لیکن سب سے اہم بات یہ ہے کہ بالی ووڈ کو ایسی فلم بنانے میں شرم آنی چاہئے۔ سب سے بری بات یہ ہے کہ کچھ لوگ اس فلم کو پسند کرتے نظر آرہے ہیں۔ تم لوگوں میں کیا حرج ہے یہی وجہ ہے کہ بالی ووڈ جہاں ہے وہیں ہے۔ کیا آپ جانتے ہیں کہ بالی ووڈ ہر سال ہالی وڈ کے مقابلے میں زیادہ فلمیں بناتا ہے ، تاہم ، زیادہ تر فلمیں بیرون ملک نہیں سنی جاتی ہیں ، کیونکہ ایسی فلموں کی وجہ سے۔ میں ایک ہندوستانی ہوں اور اس ٹکراؤ کو تیار کرنے پر میں بالی ووڈ کی سراسر شرمندہ ہوں۔ دل چاہہ ہے اور لگان جیسی فلمیں صرف لاجواب تھیں۔ وہ عالمی سطح کی فلمیں ہیں جو اس دہائی کی بہترین فلموں میں سے ہیں۔ گرم مسالہ ، تاہم ، شاید اس صدی کے بدترین واقعات میں سے ایک ہے۔ مدت ۔میں اسے 10 میں سے 1 دیتا ہوں۔,1
"واہ آپ لوگ بہت اچھے ہیں !!! کارنی ، کارنی ، کارنی یہ ہے کہ میں اس فلم کے بارے میں کیسے محسوس کرتا ہوں۔ یہ اچھے خیال کے ساتھ شروع ہوا ، ایک لڑکا (ایڈورڈ اسنر) سانٹا کی طرح ملبوس جیل سے فرار ہوا ، بچوں کا ایک گروپ ڈھونڈ نکلا۔ اس کا اور اس کا اصلی سانٹا پر یقین ہے لہذا جعلی سانٹا بچوں کو چوری شدہ رقم کا ایک بیگ ڈھونڈنے میں مدد کے ل. اس کی مدد کرتا ہے۔ فلم ""سیٹی ڈاون آف دی ونڈ"" کے کرسمس ورژن کی طرح ہے۔ مووی اچھی طرح سے شروع ہوتی ہے لیکن آہستہ آہستہ یہ چیزیر اور چیزیر اس مقام تک پہنچ جاتا ہے کہ آخر میں یہ مضحکہ خیز ہوجاتا ہے اور آپ اس فلم کو سنجیدگی سے نہیں لے سکتے ہیں۔ مثال کے طور پر آپ کو سمرن (رینی آبرجونوائس) نامی سکروج قسم کا کردار ملتا ہے جو کل ڈوچ بیگ ہے جو اپنے جوان بیٹے کو ڈھیر کی طرح برتاؤ کرتا ہے ، وہ اپنے بیٹے کے ساتھ اتنا برا سلوک کرتا ہے کہ وہ اسے اچھ clothesے کپڑے بھی نہیں خریدتا ہے ، غریب بچہ پہنتا ہے۔ اس میں سوراخ والی جینز! لیکن جعلی سانٹا کے ساتھ ایک سمنٹ کا دورہ کرنے والا ایک 45 دوسرا منظر اور فلم کے اختتام تک آپ اس لڑکے کو کرسمس کیرول گانا اور اس کے نظرانداز بیٹے کو گلے لگاتے ہوئے خوش ہو جائیں گے ... جی ہاں ، یہ کارنی کیسی ہے ... میں سب ہوں خاص طور پر کرسمس کے دوران اچھی فلم محسوس کرنے کے ل and اور میں موسمی ٹی وی مووی کا ایک بہت بڑا پرستار ہوں لیکن یہ میرے لئے بہت اوپر ہے ، یہ ایک شرم کی بات ہے کیونکہ اس کی شروعات اچھی طرح سے ہوئی ہے لیکن فلم کا دوسرا نصف ایک مافوق الفطرت عنصر کو پھینک رہا ہے فلم جو باقی کے ساتھ مماثل نہیں ہے۔ یہ مکمل طور پر برا نہیں ہے ، کچھ ٹھوس اداکاری بھی ہیں ، خاص طور پر بچوں کی طرف سے لیکن اس کے آس پاس کرسمس کی بہتر فلم بھی موجود ہے۔",1
یہ بلاشبہ میرا پسندیدہ لی کیری ناول ہے اور یہ ساری محبت اور دیکھ بھال کے ساتھ سلور اسکرین میں تبدیل ہوچکا ہے جس کی وہ خواہش کرسکتا ہے۔ میں نے اس سائٹ پر ایک جائزہ پڑھا جس میں ایسا لگتا ہے کہ ایسا لگتا ہے کہ ان کرداروں کو انتہائی گھناونا لگتا ہے لیکن مجھے یقین ہے کہ اس بات کو یاد نہیں کیا گیا۔ تمام لی کیری کہانیاں بنیادی طور پر محبت کی کہانیاں ہیں اور اس میں کوئی رعایت نہیں ہے۔ یہ اس مدت کا درست عکاس ہے جس میں اس کا تعی .ن ہوتا ہے۔ کسی کی بھلائی کے لئے ہر شخص کے ساتھ غداری کی کلید ہے۔ پِم کی پرورش میرے اپنے سے اتنا قریب ہے کہ مجھے یہ دیکھنے میں سردی لگ رہی ہے۔ پیٹر ایگن اپنے بہترین کردار میں ہیں اور مرحوم کا افسوس رے میک میکلی حیرت انگیز حد تک اچھا ہے۔ یہاں تک کہ اینڈی ڈی لا ٹور ، ٹم ہیلی اور جیک ایلس کے ذریعہ کھیلے گئے سب سے چھوٹے کردار بھی نمایاں ہیں۔ یہ کاسٹ تھیٹر امپریسریو کا خواب ہے۔ اس کہانی کو بری طرح سے آگاہی والے بیان کے ذریعہ نہیں بگاڑنا چاہئے بلکہ یہ کہنا کافی ہے کہ اس کا تعلق ایک نوجوان سست لیکن نالائقی تباہی اور جاسوس اور غداری سے نزول سے ہے۔ میری تمام تر ہمدردیاں میگنس پِم اور ان کی پوپی (رgerڈیگر ویگینگ سے ہمیشہ کی طرح عدم محبت) سے عاری ہیں۔ اس کی واحد حقیقی دوستی بلکہ تعریف کے ذریعہ بھی ایک اور دھوکہ دہی کی لمبی لائن میں ہے۔ اس سے محبت کرتا ہوں,0
