input,index,label,token
"['سندھ', 'پارلیمانی', 'سیکریٹریز', 'مراعات', 'ایکٹ', 'کا', 'اطلاق', 'اگست', '2018سے', 'ہوگا', '۔']",1,2,پارلیمانی
"['برانڈڈ', 'شیمپو', 'کی', 'قیمت', 'میں', '9', 'روپے', 'سے', '20', 'روپے', 'تک', 'اضافہ', 'کیاگیا', 'ہے', 'دودھ', 'اور', 'ٹی', 'وائٹنر', 'کی', 'قیمت', 'بھی', 'پانچ', 'روپے', 'تک', 'بڑھ', 'گئی', 'بچوں', 'کیلئے', 'سیریلز', 'کی', 'قیمت', 'میں', '20', 'سے', '38', 'روپے', 'تک', 'کا', 'اضافہ', 'کیا', 'گیا', '۔']",0,2,برانڈڈ
"['لاہور', 'مسلم', 'لیگ', 'ن', 'کی', 'نائب', 'صدر', 'مریم', 'نواز', 'کا', 'کہنا', 'ہے', 'کہ', 'وزیراعظم', 'قوم', 'کے', 'باپ', 'کی', 'مانند', 'ہوتا', 'ہے', 'انہیں', 'کوئٹہ', 'جانا', 'چاہیے', 'تھا', '۔']",2,2,لیگ
"['ایوارڈ', 'جیتنے', 'والی', 'خواتین', 'میں', 'فکشن', 'رائٹر', 'عمارہ', 'شاہ', 'رائٹر', 'تھیٹر', 'ایکٹرمریم', 'کمال', 'صوفی', 'فوٹو', 'گرافر', 'حنا', 'خاور', 'فلم', 'میکرجویریہ', 'سلیم', 'اسٹینڈ', 'اپ', 'کامیڈین', 'راحین', 'فاطمہ', 'سپیس', 'ایجوکیٹر', 'یمنہ', 'مجید', 'انٹرنیشنل', 'فٹ', 'بالر', 'عبیحہ', 'حیدر', 'ایجوکیشن', 'ایکٹوسٹ', 'ا', 'فرین', 'مشتاق', 'مصورہ', 'ایمن', 'وحید', 'اللہ', 'ایجوکیشنٹ', 'انجلی', 'کماری', 'ٹرانس', 'ویمن', 'ایکٹوسٹ', 'ارادھیہ', 'خان', 'ہاکی', 'پلیئر', 'اینڈ', 'کوچ', 'ارم', 'بلوچ', 'ا', 'رکٹیکٹ', 'فائقہ', 'اصغر', 'ویمن', 'رائٹس', 'ایکٹوسٹ', 'فریال', 'اشفاق', 'سوشل', 'ایکٹوسٹ', 'ہانی', 'بلوچ', 'سوشل', 'ایکٹوسٹ', 'حفصہ', 'سلیم', 'ا', 'ر', 'کٹیکٹ', 'اقرا', 'عباسی', 'پبلک', 'ا', 'سپیکرکرن', 'جیوراج', 'مہیشوری', 'ورچوئل', 'ا', 'رٹسٹ', 'مسقہ', 'ستار', 'جان', 'درانی', 'رائٹرسحر', 'باسط', 'سائیکلسٹ', 'سائرہ', 'زاہد', 'ایڈووکیٹ', 'سمعیہ', 'ظفر', 'ویمن', 'اینڈ', 'چائلڈ', 'رائٹ', 'شمع', 'بروہی', 'یوٹیوبر', 'زینب', 'یوسف', 'اور', 'ماحولیاتی', 'ایکٹوسٹ', 'زیمل', 'عمر', 'شامل', 'ہیں', '۔']",19,2,میکرجویریہ
"['صدر', 'پیوٹن', 'نے', 'بدھ', 'کو', 'ہونے', 'والے', 'کام', 'یاب', 'تجربے', 'کو', 'سراہا', 'اور', 'اسے', 'روسی', 'افواج', 'اور', 'عوام', 'کے', 'لیے', 'اہم', 'موقعہ', 'قرار', 'دیا', '۔']",15,2,افواج
"['میں', 'ہزارہ', 'برادری', 'کی', 'تنظیمد', 'ہزارہ', 'قومی', 'جرگہ', 'اور', 'شیعہ', 'تنظیم', 'قومی', 'یکجہتی', 'کونسل', 'کے', 'اعداد', 'وشمار', 'کے', 'مطابق', 'جان', 'و', 'مال', 'کو', 'درپیش', 'خطرات', 'کی', 'وجہ', 'سے', '1999', 'سے', 'لے', 'کر', 'فروری', '2013', 'تک', 'تقریباً', 'دو', 'لاکھ', 'ہزارہ', 'بلوچستان', 'چھوڑ', 'کر', 'پاکستان', 'کے', 'دیگر', 'شہروں', 'میں', 'منتقل', 'ہوئے', 'یا', 'پھر', 'ملک', 'چھوڑنے', 'پر', 'مجبور', 'ہوئے', 'ہیں', '۔']",13,2,کونسل
"['بھرتیوں', 'کے', 'لیے', 'فزیکل', 'تحریری', 'اور', 'رجحان', 'ٹیسٹ', 'پاکستان', 'ٹیسٹنگ', 'سروس', 'پی', 'ٹی', 'ایس', 'کے', 'زیراہتمام', 'منعقد', 'کیے', 'جائیں', 'گے', 'درخواستیں', 'جمع', 'کرانے', 'کی', 'آخری', 'تاریخ', '25', 'جنوری', '2021', 'ہے', '۔']",10,2,سروس
"['جس', 'کے', 'بعد', 'د', 'کانیں', 'اور', 'صنعتی', 'ادارے', 'کھولنے', 'کی', 'اجازت', 'دے', 'دی', 'گئی', 'ہے', 'تاہم', 'سینما', 'گھر', 'کھیلوں', 'کے', 'احاطے', 'سوئمنگ', 'پولز', 'بیوٹی', 'پارلرز', 'سیلونز', 'ریستوران', 'اور', 'تفریحی', 'سرگرمیوں', 'کے', 'مراکزکھولنے', 'پر', 'پابندی', 'عائد', 'ہو', 'گی', '۔']",22,2,پولز
"['سوشل', 'میڈیا', 'پلیٹ', 'فارم', 'پر', 'اس', 'ٹیکنالوجی', 'کی', 'ا', 'مد', 'کے', 'بعد', 'امریکی', 'ریاست', 'الینوائے', 'کے', 'شہریوں', 'نے', 'فیس', 'بک', 'پر', 'مقدمہ', 'دائر', 'کردیا', 'تھا', 'کیونکہ', 'یہ', 'لوگوں', 'کی', 'شناخت', 'راز', 'میں', 'رکھنے', 'والے', 'بعض', 'قوانین', 'کی', 'خلاف', 'ورزی', 'ہے', '۔']",1,2,میڈیا
"['خلیجی', 'خبر', 'رساں', 'ادارے', 'کے', 'مطابق', 'ٹیریسٹریئل', 'یروشلم', 'ٹی', 'جی', 'نامی', 'این', 'جی', 'او', 'کی', 'ایک', 'خصوصی', 'رپورٹ', 'میں', 'اس', 'بات', 'کا', 'امکان', 'ظاہر', 'کیا', 'گیا', 'ہے', 'کہ', 'اسرائیل', 'کے', 'ساتھ', 'متحدہ', 'عرب', 'امارات', 'اور', 'بحرین', 'کے', 'سفارتی', 'تعلقات', 'قائم', 'کرنے', 'کے', 'معاہدوں', 'میں', 'استعمال', 'کی', 'گئی', 'زبان', 'سے', 'مسجد', 'اقصی', 'کے', 'احاطے', 'پر', 'مسلمانوں', 'کا', 'مکمل', 'اختیار', 'ختم', 'ہونے', 'کی', 'راہ', 'نکلتی', 'ہے', '۔']",9,2,جی
"['انٹرویو', 'میں', 'واٹس', 'ایپ', 'کے', 'سربراہ', 'و', 'ل', 'کیتھ', 'کارٹ', 'نے', 'یہ', 'بھی', 'انکشاف', 'کیا', 'کہ', 'امریکی', 'حکومت', 'کی', 'جانب', 'سے', 'واٹس', 'ایپ', 'کے', 'پیغامات', 'کی', 'رازداری', 'کو', 'یقینی', 'بنانے', 'والے', 'نظام', 'انکریپشن', 'میں', 'حکومتی', 'مداخلت', 'کی', 'راہ', 'نکالنے', 'کے', 'لیے', 'شدید', 'دباو', 'کا', 'سامنا', 'ہے', '۔']",3,2,ایپ
"['دوسری', 'جانب', 'دفاعی', 'چیمپئن', 'ناردرن', 'کی', 'ٹیم', 'رواں', 'سال', 'بھی', 'عمدہ', 'کارکردگی', 'دہرانے', 'کیلیے', 'پ', 'ر', 'عزم', 'ہے', 'اسکواڈ', 'میں', 'تجربہ', 'کار', 'اور', 'باصلاحیت', 'نوجوان', 'کرکٹرز', 'شامل', 'ہیں', 'پہلے', 'راو', 'نڈ', 'میں', 'ٹیم', 'کوکپتان', 'عماد', 'وسیم', 'کی', 'خدمات', 'حاصل', 'نہیں', 'ہوں', 'گی', 'ا', 'ل', 'راو', 'نڈر', 'کاو', 'نٹی', 'کرکٹ', 'کیلیے', 'انگلینڈ', 'میں', 'موجود', 'ہیں', 'ان', 'کی', 'غیر', 'موجودگی', 'میں', 'شاداب', 'خان', 'قیادت', 'کرینگے', 'ٹیم', 'کی', 'بیٹنگ', 'کا', 'دارومدار', 'انگلینڈ', 'میں', 'ڈیبیو', 'پر', 'ففٹی', 'بنانے', 'والے', 'نوجوان', 'حیدر', 'علی', 'پر', 'ہوگا', '۔']",45,2,نڈر
"['محکمہ', 'اوقاف', 'کی', 'طرف', 'سے', 'بادشاہی', 'مسجد', 'مسجد', 'وزیرخان', 'سمیت', 'دیگرمساجد', 'میں', 'شادی', 'بیاہ', 'کی', 'کمرشل', 'فوٹو', 'گرافی', 'پر', 'بھی', 'پابندی', 'عائد', 'ہے', '۔']",1,2,اوقاف
"['درخواست', 'گزار', 'لیاقت', 'گبول', 'ایڈووکیٹ', 'نے', 'لاہور', 'کی', 'وزیر', 'خان', 'مسجد', 'میں', 'صبا', 'قمر', 'اور', 'بلال', 'سعید', 'کی', 'ڈانس', 'کرنے', 'کی', 'تصاویر', 'اور', 'مسجد', 'انتظامیہ', 'کے', 'نام', 'عدالت', 'میں', 'جمع', 'کرادئیے', '۔']",3,2,گبول
"['عالمی', 'ادارہ', 'صحت', 'ڈبلیو', 'ایچ', 'او', 'نے', 'خبردار', 'کیا', 'ہے', 'کہ', '2050ء', 'تک', 'اینٹی', 'بایوٹکس', 'کے', 'بے', 'اثر', 'ہونے', 'اور', 'موجودہ', 'بیکٹیریا', 'کے', 'مضبوط', 'ہونے', 'کی', 'شرح', 'اتنی', 'بلند', 'ہوجائے', 'گی', 'کہ', 'سالانہ', 'ایک', 'کروڑ', 'افراد', 'لقمہ', 'اجل', 'بن', 'سکتے', 'ہیں', 'اور', 'ان', 'ک', 'علاج', 'پر', 'ہر', 'سال', '100', 'ٹریلیئن', 'ڈالر', 'کی', 'رقم', 'خرچ', 'کرنا', 'پڑے', 'گی', 'کیونکہ', 'ہماری', 'تمام', 'ادویہ', 'ان', 'کے', 'سامنے', 'بے', 'تاثیر', 'ہوتی', 'جارہی', 'ہیں', 'جس', 'سے', 'صحت', 'کا', 'عالمی', 'بحران', 'پیدا', 'ہورہا', 'ہے', '۔']",14,2,بایوٹکس
"['اب', 'تک', 'اس', 'زندہ', 'اور', 'ریشمی', 'پردہ', 'چشم', 'کو', 'تجرباتی', 'طور', 'پر', 'پیٹری', 'ڈش', 'میں', 'ا', 'زمایا', 'گیا', 'ہے', '۔']",12,2,پیٹری
"['جاتی', 'امرا', 'میں', 'مولانا', 'فضل', 'الرحمان', 'کی', 'زیر', 'صدارت', 'پی', 'ڈی', 'ایم', 'کا', 'سربراہی', 'اجلاس', 'ہوا', 'جس', 'میں', 'محمود', 'خان', 'اچکزئی', 'امیرحیدر', 'خان', 'ہوتی', 'میاں', 'افتخار', 'حسین', 'سردار', 'اختر', 'جان', 'مینگل', 'آفتاب', 'احمد', 'خان', 'شیرپاؤ', 'اویس', 'احمد', 'نورانی', 'سمیت', 'دیگر', 'رہنماؤں', 'نے', 'شرکت', 'کی', 'جب', 'کہ', 'نواز', 'شریف', 'آصف', 'زرداری', 'اور', 'چیئرمین', 'پی', 'پی', 'پی', 'بلاول', 'بھٹو', 'زرداری', 'بذریعہ', 'ویڈیو', 'لنک', 'اجلاس', 'میں', 'شریک', 'ہوئے', '۔']",9,2,پی
"['اسلام', 'ا', 'باد', 'میں', 'وفاقی', 'وزراء', 'شبلی', 'فراز', 'شاہ', 'محمود', 'قریشی', 'فواد', 'چوہدری', 'اور', 'اسد', 'عمر', 'نے', 'مشترکہ', 'پریس', 'کانفرنس', 'کی', 'جس', 'میں', 'گزشتہ', 'روز', 'کی', 'اپوزیشن', 'جماعتوں', 'کی', 'ا', 'ل', 'پارٹیز', 'کانفرنس', 'اے', 'پی', 'سی', 'پر', 'اظہار', 'خیال', 'کیا', 'گیا', '۔']",2,2,باد
"['بزیگو', 'لیزر', 'نظام', 'پر', 'کئی', 'سال', 'سے', 'کام', 'جاری', 'رہا', 'لیکن', 'اسے', 'کنزیومر', 'الیکٹرانکس', 'شو', '2020ء', 'میں', 'پہلی', 'مرتبہ', 'نمائش', 'کے', 'لیے', 'پیش', 'کیا', 'گیا', 'ہے', '۔']",1,2,لیزر
"['ان', '200', 'جنگجوو', 'ں', 'کو', 'کابل', 'کی', 'مرکزی', 'جیل', 'سے', 'رہا', 'کردیا', 'گیا', 'جس', 'کے', 'بدلے', 'میں', 'طالبان', 'نے', 'افغان', 'اسپیشل', 'فورس', 'کے', '6', 'مغوی', 'اہلکاروں', 'کو', 'ا', 'زاد', 'کردیا', 'تاہم', 'ان', 'اہلکاروں', 'کے', 'نام', 'ظاہر', 'نہیں', 'کیے', 'گئے', 'ہیں', '۔']",21,2,فورس
"['الیکشن', 'کمیشن', 'آف', 'پاکستان', 'کا', 'چیف', 'الیکشن', 'کمشنر', 'سکندر', 'سلطان', 'راجہ', 'کی', 'زیر', 'صدارت', 'اہم', 'اجلاس', 'ہوا', 'جس', 'میں', 'ممبران', 'و', 'سیکرٹری', 'الیکشن', 'کمیشن', 'ڈاکٹر', 'اختر', 'نذیر', 'وڑائچ', 'سیکرٹری', 'لوکل', 'گورنمنٹ', 'پنجاب', 'اور', 'الیکشن', 'کمیشن', 'کے', 'دیگر', 'افسران', 'نے', 'شرکت', 'کی', '۔']",30,2,گورنمنٹ
"['سیئرین', 'آوبزرویٹری', 'کے', 'سربراہ', 'کا', 'کہنا', 'ہے', 'کہ', 'طبی', 'ذرائع', 'سے', 'حاصل', 'ہونے', 'والی', 'معلومات', 'کے', 'مطابق', 'دولتِ', 'اسلامیہ', 'نے', 'کوبانی', 'کے', '120', 'رہائشیوں', 'کو', 'راکٹوں', 'اور', 'نشانہ', 'بازوں', 'کے', 'ذریعے', 'قتل', 'کیا', '۔']",1,2,آوبزرویٹری
"['واضح', 'رہے', 'کہ', 'مقدمہ', 'فرحت', 'منظور', 'خان', 'ایڈوکیٹ', 'کی', 'مدعیت', 'میں', 'درج', 'کیا', 'گیا', 'تھا', 'جس', 'میں', 'مسجد', 'انتظامیہ', 'اور', 'محکمہ', 'اوقاف', 'کے', 'اہلکاروں', 'کے', 'خلاف', 'سخت', 'کارروائی', 'کرنے', 'کی', 'استدعا', 'کی', 'گئی', 'تھی', '۔']",7,2,ایڈوکیٹ
"['کراچی', 'پاکستان', 'ٹیلی', 'ویژن', 'کے', 'ڈراموں', 'سے', 'شہرت', 'حاصل', 'کرنے', 'والے', 'معروف', 'کامیڈین', 'لطیف', 'منا', 'انتقال', 'کرگئے', '۔']",3,2,ویژن
"['انہوں', 'نے', 'کہا', 'کہ', 'پاکستانی', 'خواتین', 'بھی', 'اقوام', 'متحدہ', 'امن', 'مشن', 'کانگو', 'میں', 'امن', 'کے', 'لئے', 'سر', 'گرم', 'عمل', 'ہیں', '۔']",9,2,امن
"['ان', 'خیالات', 'کا', 'اظہار', 'مولانا', 'فضل', 'الرحمٰن', 'نے', 'پیر', 'کے', 'روز', 'متحدہ', 'مجلس', 'عمل', 'کی', 'سپریم', 'کونسل', 'کے', 'اجلاس', 'میں', 'کئے', 'گئے', 'فیصلوں', 'کے', 'بعد', 'بریفنگ', 'دیتے', 'ہوئے', 'کیا', '۔']",13,2,عمل
"['ایوارڈ', 'جیتنے', 'والی', 'خواتین', 'میں', 'فکشن', 'رائٹر', 'عمارہ', 'شاہ', 'رائٹر', 'تھیٹر', 'ایکٹرمریم', 'کمال', 'صوفی', 'فوٹو', 'گرافر', 'حنا', 'خاور', 'فلم', 'میکرجویریہ', 'سلیم', 'اسٹینڈ', 'اپ', 'کامیڈین', 'راحین', 'فاطمہ', 'سپیس', 'ایجوکیٹر', 'یمنہ', 'مجید', 'انٹرنیشنل', 'فٹ', 'بالر', 'عبیحہ', 'حیدر', 'ایجوکیشن', 'ایکٹوسٹ', 'ا', 'فرین', 'مشتاق', 'مصورہ', 'ایمن', 'وحید', 'اللہ', 'ایجوکیشنٹ', 'انجلی', 'کماری', 'ٹرانس', 'ویمن', 'ایکٹوسٹ', 'ارادھیہ', 'خان', 'ہاکی', 'پلیئر', 'اینڈ', 'کوچ', 'ارم', 'بلوچ', 'ا', 'رکٹیکٹ', 'فائقہ', 'اصغر', 'ویمن', 'رائٹس', 'ایکٹوسٹ', 'فریال', 'اشفاق', 'سوشل', 'ایکٹوسٹ', 'ہانی', 'بلوچ', 'سوشل', 'ایکٹوسٹ', 'حفصہ', 'سلیم', 'ا', 'ر', 'کٹیکٹ', 'اقرا', 'عباسی', 'پبلک', 'ا', 'سپیکرکرن', 'جیوراج', 'مہیشوری', 'ورچوئل', 'ا', 'رٹسٹ', 'مسقہ', 'ستار', 'جان', 'درانی', 'رائٹرسحر', 'باسط', 'سائیکلسٹ', 'سائرہ', 'زاہد', 'ایڈووکیٹ', 'سمعیہ', 'ظفر', 'ویمن', 'اینڈ', 'چائلڈ', 'رائٹ', 'شمع', 'بروہی', 'یوٹیوبر', 'زینب', 'یوسف', 'اور', 'ماحولیاتی', 'ایکٹوسٹ', 'زیمل', 'عمر', 'شامل', 'ہیں', '۔']",26,2,سپیس
"['پاکستان', 'کے', 'سب', 'سے', 'بڑے', 'ڈومیسٹک', 'ایونٹ', 'قائداعظم', 'ٹرافی', 'کا', 'ا', 'غاز', 'اتوار', 'سے', 'ہورہا', 'ہے', 'پہلے', 'راو', 'نڈ', 'میں', 'نیشنل', 'اسٹیڈیم', 'پر', 'سندھ', 'کا', 'مقابلہ', 'دفاعی', 'چیمپئن', 'سینٹرل', 'پنجاب', 'سے', 'ہوگا', 'یو', 'بی', 'ایل', 'اسپورٹس', 'کمپلیکس', 'پر', 'بلوچستان', 'کی', 'ٹیم', 'خیبر', 'پختونخوا', 'کی', 'منتظر', 'ہوگی', 'جبکہ', 'این', 'بی', 'پی', 'اسپورٹس', 'کمپلیکس', 'پر', 'ناردرن', 'پنجاب', 'کا', 'مقابلہ', 'سدرن', 'پنجاب', 'سے', 'ہوگا', '۔']",18,2,نڈ
"['نیکٹا', 'کی', 'جانب', 'سے', 'ہوم', 'سیکریٹری', 'سندھ', 'ا', 'ئی', 'جی', 'سندھ', 'اور', 'ڈی', 'جی', 'رینجرز', 'کے', 'نام', 'جاری', 'خط', 'میں', 'اس', 'بات', 'کا', 'امکان', 'ظاہر', 'کیا', 'گیا', 'ہے', 'کہ', 'دہشت', 'گردوں', 'کی', 'جانب', 'سے', 'ا', 'نے', 'والے', 'دنوں', 'میں', 'شہر', 'میں', 'قائم', 'اہم', 'سرکاری', 'دفاتر', 'کو', 'نشانہ', 'بنانے', 'کی', 'منصوبہ', 'بندی', 'کی', 'گئی', 'ہے', '۔']",4,2,ہوم
"['اجلاس', 'میں', '5', 'انوسٹی', 'گیشنز', 'کی', 'منظوری', 'دی', 'گئی', 'جن', 'میں', 'اسپیشل', 'اینیشی', 'ایٹو', 'ڈپارٹمنٹ', 'حکومت', 'سندھ', 'کے', 'افسران', 'اہلکاران', 'فشریز', 'ڈیپارٹمنٹ', 'کی', 'انتظامیہ', 'سابق', 'صوبائی', 'وزیر', 'داخلہ', 'سندھ', 'سہیل', 'انور', 'سیال', 'بلوچستان', 'ڈویلپمنٹ', 'اتھارٹی', 'کی', 'انتظامیہ', 'اور', 'دیگرکے', 'خلاف', 'انوسٹی', 'گیشنز', 'کی', 'منظوری', 'شامل', 'ہے', '۔']",13,2,ایٹو
"['سیاٹل', 'ایک', 'امریکی', 'کمپنی', 'نے', 'باقاعدہ', 'لائسنس', 'کے', 'تحت', 'مردہ', 'انسانی', 'جسموں', 'کو', 'گلا', 'سڑا', 'کر', 'کھاد', 'اور', 'دوسرے', 'مفید', 'ماد', 'وں', 'میں', 'تبدیل', 'کرنے', 'کے', 'لیے', 'سیاٹل', 'واشنگٹن', 'میں', 'فیکٹری', 'کی', 'تعمیر', 'شروع', 'کردی', 'جو', '2021ء', 'میں', 'اپنے', 'کام', 'کا', 'ا', 'غاز', 'کردے', 'گی', '۔']",0,2,سیاٹل
"['وفاقی', 'کابینہ', 'نے', 'اقتصادی', 'رابطہ', 'کمیٹی', 'ای', 'سی', 'سی', 'کے', '2', 'ستمبر', 'کے', 'فیصلوں', 'کی', 'توثیق', 'کردی', 'جبکہ', 'دوہری', 'شہریت', 'کے', 'حامل', 'افراد', 'کے', 'الیکشن', 'میں', 'حصہ', 'لینے', 'اور', 'سینیٹ', 'میں', 'خفیہ', 'رائے', 'شماری', 'ختم', 'کرنے', 'کے', 'ا', 'ئینی', 'ترمیم', 'بل', 'کو', 'منظور', 'کرلیا', '۔']",5,2,کمیٹی
"['پاکستان', 'فیڈرل', 'یونین', 'آف', 'جرنلٹس', 'کی', 'جانب', 'سے', 'جاری', 'ہونے', 'والے', 'بیان', 'میں', 'ایم', 'کیو', 'ایم', 'کے', 'اس', 'اقدام', 'کی', 'شدید', 'الفاظ', 'میں', 'مذمت', 'کرتے', 'ہوئے', 'جماعت', 'اور', 'اس', 'کے', 'سربراہ', 'الطاف', 'حسین', 'سے', 'مطالبہ', 'کیا', 'ہے', 'کہ', 'وہ', 'صحافتی', 'برادری', 'سے', 'معافی', 'مانگیں', '۔']",3,2,آف
"['شام', 'اور', 'عراق', 'میں', 'دولتِ', 'اسلامیہ', 'کے', 'خلاف', 'لڑائی', 'کے', 'لیے', 'سبھی', 'ریاستیں', 'امریکہ', 'کی', 'زیرِ', 'قیادت', 'اتحادی', 'افواج', 'کا', 'حصہ', 'ہیں', '۔']",5,2,اسلامیہ
"['ملتان', 'وفاقی', 'وزیر', 'ریلوے', 'شیخ', 'رشید', 'احمد', 'نے', 'کہا', 'ہے', 'کہ', 'اپوزیشن', 'اتحاد', 'پاکستان', 'ڈیموکریٹک', 'موومنٹ', 'پی', 'ڈی', 'ایم', 'کا', 'نشانہ', 'عدلیہ', 'فوج', 'اور', 'نیب', 'ہے', '۔']",12,2,اتحاد
"['ڈیل', 'نہ', 'ہونے', 'کی', 'صورت', 'میں', '31', 'دسمبر', 'کے', 'بعد', 'یورپی', 'یونین', 'کے', 'ٹریلر', 'برطانوی', 'سمندری', 'حدود', 'میں', 'مچھلیاں', 'نہیں', 'پکڑ', 'سکیں', 'گے', '۔']",10,2,یورپی
"['قندوز', 'افغان', 'فورسرز', 'کی', 'طالبان', 'کے', 'ٹھکانوں', 'پر', 'فضائی', 'کارروائی', 'کے', 'نتیجے', 'میں', 'خواتین', 'اور', 'بچوں', 'سمیت', '12', 'شہری', 'ہلاک', 'ہوگئے', '۔']",0,2,قندوز
"['جس', 'کے', 'بعد', 'د', 'کانیں', 'اور', 'صنعتی', 'ادارے', 'کھولنے', 'کی', 'اجازت', 'دے', 'دی', 'گئی', 'ہے', 'تاہم', 'سینما', 'گھر', 'کھیلوں', 'کے', 'احاطے', 'سوئمنگ', 'پولز', 'بیوٹی', 'پارلرز', 'سیلونز', 'ریستوران', 'اور', 'تفریحی', 'سرگرمیوں', 'کے', 'مراکزکھولنے', 'پر', 'پابندی', 'عائد', 'ہو', 'گی', '۔']",24,2,پارلرز
"['راجستھلی', 'راجستھان', 'سرکار', 'سرکاری', 'امپوریم', 'ہے۔']",1,2,راجستھان
"['انٹرویو', 'میں', 'واٹس', 'ایپ', 'کے', 'سربراہ', 'و', 'ل', 'کیتھ', 'کارٹ', 'نے', 'یہ', 'بھی', 'انکشاف', 'کیا', 'کہ', 'امریکی', 'حکومت', 'کی', 'جانب', 'سے', 'واٹس', 'ایپ', 'کے', 'پیغامات', 'کی', 'رازداری', 'کو', 'یقینی', 'بنانے', 'والے', 'نظام', 'انکریپشن', 'میں', 'حکومتی', 'مداخلت', 'کی', 'راہ', 'نکالنے', 'کے', 'لیے', 'شدید', 'دباو', 'کا', 'سامنا', 'ہے', '۔']",2,2,واٹس
"['کیمپ', 'میں', 'موجود', 'گورنمنٹ', 'ٹیچرز', 'ایسوسی', 'ایشن', 'کے', 'سیکریٹری', 'اطلاعات', 'صدیق', 'اللہ', 'مشوانی', 'نے', 'بتایا', 'کہ', 'ان', 'تمام', 'اساتذہ', 'کو', 'ایک', 'غیرسرکاری', 'تنظیم', 'کی', 'رپورٹ', 'پر', 'ملازمتوں', 'سے', 'برطرف', 'کیا', 'گیا', '۔']",4,2,ٹیچرز
"['العربیہ', 'ڈاٹ', 'نیٹ', 'کے', 'مطابق', 'ویکسین', 'لگانے', 'والی', 'خاتون', 'شیخہ', 'الحربی', 'نے', 'ٹویٹر', 'پر', 'لکھا', 'کہ', 'وہ', 'اپنی', 'خوشی', 'بیان', 'نہیں', 'کرسکتیں', '۔']",1,2,ڈاٹ
"['بھندیشور', 'اور', 'سندیشور', 'مندر', 'دو', 'بھائیوں', 'نے', 'بنوایا', 'تھا۔']",0,2,بھندیشور
"['ایف', 'بی', 'ا', 'ر', 'کی', 'طرف', 'سے', 'جاری', 'کیے', 'گئے', 'اعلامیہ', 'کے', 'مطابق', 'یہ', 'کنسٹرکشن', 'پیکج', 'لینڈ', 'بلڈرز', 'اور', 'ڈویلپرز', 'پر', 'لاگو', 'ہوتا', 'ہے', 'اور', 'اس', 'کے', 'دائر', 'ہ', 'کار', 'میں', 'نئے', 'اور', 'موجودہ', 'صنعتی', 'اور', 'ترقیاتی', 'پراجیکٹس', 'دونوں', 'آتے', 'ہیں', '۔']",17,2,بلڈرز
"['ضیا', 'اللہ', 'آفریدی', 'خیبر', 'پختونخوا', 'اسمبلی', 'کے', 'رکن', 'ہیں', 'اور', 'ان', 'کا', 'تعلق', 'تحریکِ', 'انصاف', 'سے', 'ہے', '۔']",13,2,تحریکِ
"['افغان', 'خبررساں', 'ادارے', 'کے', 'مطابق', 'صوبے', 'قندوز', 'میں', 'ضلع', 'امام', 'صاحب', 'میں', 'گزشتہ', 'رات', 'طالبان', 'کے', 'ایک', 'گروپ', 'نے', 'سیکیورٹی', 'چیک', 'پوسٹ', 'پر', 'حملہ', 'کیا', 'جس', 'کے', 'نتیجے', 'میں', 'افغان', 'ملیشیا', 'سمیت', 'پولیس', 'کے', '8', 'اہلکار', 'ہلاک', 'ہوگئے', 'جب', 'کہ', 'حملے', 'کے', 'بعد', 'طالبان', 'فورسز', 'کا', 'سامان', 'اور', 'ہتھیار', 'بھی', 'لیکر', 'فرار', 'ہوگئے', '۔']",1,2,خبررساں
"['رمضان', 'میں', 'مجلسوں', 'اور', 'اجتماعی', 'افطاریوں', 'کے', 'انعقاد', 'سے', 'گریز', 'کیا', 'جائیگا', 'عوامی', 'افطار', 'پارٹیوں', 'کے', 'انعقاد', 'سے', 'گریز', 'کیا', 'جائے', 'گا', 'عوام', 'میں', 'افطار', 'پیکج', 'کی', 'تقسیم', 'سے', 'پرہیز', 'کیا', 'جائے', 'گا', 'زکو', 'ة', 'الفطر', 'جمع', 'کرنے', 'کے', 'لیے', 'اب', 'کیاسکس', 'کے', 'بجائے', 'الیکٹرانک', 'پلیٹ', 'فارمزکو', 'استعمال', 'کیا', 'جائے', 'گا', 'ہائپر', 'مارکیٹیں', 'س', 'پر', 'مارکیٹیں', 'کولڈ', 'اسٹورز', 'قصاب', 'سبزی', 'فروشوں', 'اور', 'مچھلی', 'یا', 'گوشت', 'کی', 'دکانیں', 'کھلیں', 'رہیں', 'گی', '۔']",58,2,قصاب
"['ویسے', 'تو', 'باردانہ', 'ترپالوں', 'کی', 'خریداری', 'میں', 'کروڑوں', 'روپے', 'کمیشن', 'کے', 'قصے', 'بھی', 'گزشتہ', 'کئی', 'دہائیوں', 'سے', 'زبان', 'زد', 'عام', 'ہیں', 'لیکن', 'حیرت', 'اس', 'امر', 'کی', 'ہے', 'کہ', 'گندم', 'بحران', 'کو', 'ختم', 'کرنے', 'کیلئے', 'تحریک', 'انصاف', 'کی', 'حکومت', 'نے', 'دودھ', 'کی', 'رکھوالی', 'پر', 'بلے', 'بٹھا', 'دیئے', 'ہیں', '۔']",8,2,روپے
