input,index,label,token
"['چونکہ', 'تعلیم', 'حاصل', 'کرنا', 'بچوں', 'کا', 'حق', 'ہے', '،', 'اس', 'لئے', 'سروا', 'سکھشا', 'ابھیان', '(', 'تعلیم', 'سب', 'کے', 'لئے', ')', 'پروگرام', 'کامیابی', 'کے', 'ساتھ', 'نافذ', 'کرنے', 'کے', 'لئے', 'ریاست', 'کرناٹک', 'کو', '21', 'ہزار', 'کروڑ', 'روپئے', 'مختص', 'کئے', 'گئے', 'ہیں', '۔']",35,6,مختص
"['ڈیموکریٹک', 'پارٹی', 'کے', 'قانون_ساز', 'مسٹر', 'جان', 'ایف', 'ٹیرنی', 'نے', 'یہ', 'ترمیم', 'ایوان', 'میں', 'پیش', 'کی', 'جو', 'پاکستان', 'کو', 'فراہم', 'کی', 'جانے', 'والی', 'امداد', 'پر', 'زیرا_لتوا', 'قانون_سازی', 'سے', 'متعلق', 'ہے', '۔']",18,6,فراہم
"['انھوں', 'نے', 'کہا', 'کہ', 'وہ', 'چاہتے', 'ہیں', 'کہ', 'انڈین', 'ٹیم', 'متحد', 'اور', 'طاقتور', 'قوت', 'بنے', 'جیسا', 'کہ', 'بالی', 'ووڈ', 'فلم', '""', 'چک', 'دے', 'انڈیا', '""', 'میں', 'دکھایا', 'گیا', 'ہے', '۔']",10,6,متحد
"['صحت_مند', 'رہنے', 'کے', 'لیے', 'ماحول', 'صاف', 'ستھرا', 'رہنا', 'بھی', 'اتنا', 'ہی', 'ضروری', 'ہے', 'جتنا', 'کہ', 'پانی', 'اور', 'ہوا', 'کا', 'پاک', 'رہنا', 'اہم', 'ہے', '۔']",19,6,پاک
"['اس', 'شہر', 'پر', 'لیبیائی', 'افواج', 'نے', 'گذشتہ', 'دو', 'مہینے', 'سے', 'قبضہ', 'کر', 'رکھا', 'تھا', 'اور', 'یہاں', 'شدید', 'بمباری', 'کی', 'جا', 'رہی', 'تھی', '۔']",16,6,شدید
"['انہوں', 'نے', 'اسکول', 'عمارتوں', '،', 'ٹائلٹ', 'بلاکس', 'اور', 'دیگر', 'انفراسٹرکچر', 'کے', 'لئے', 'درکار', 'فنڈس', 'کے', 'سلسلے', 'مےں', 'جامع', 'منصوبہ', 'تیار', 'کرنے', 'کی', 'عہدیداروں', 'کو', 'ہدایت', 'دی', 'اور', 'کہا', 'کہ', 'درکار', 'فنڈس', 'ترجیحی', 'اساس', 'پر', 'جاری', 'کئے', 'جائیں_گے', '۔']",8,6,دیگر
"['مڈ', 'ڈے', 'میل', 'پروگرام', 'کے', 'تعلق', 'سے', 'چیف', 'منسٹر', 'نے', 'کہا', 'کہ', 'فنڈس', 'کو', 'بینکوں', 'سے', 'مربوط', 'کرتے', 'ہوئے', 'ترجیحی', 'طور', 'پر', 'فنڈس', 'جاری', 'کئے', 'جائیں_گے', 'اور', 'عہدیداروں', 'کو', 'چاہئے', 'کہ', 'طلبہ', 'کو', 'معیاری', 'کھانے', 'کی', 'سربراہی', 'یقینی', 'بنائے', '۔']",16,6,مربوط
"['پیشہ', 'طب', 'کو', 'خدمت', 'خلق', 'کا', 'بہترین', 'ذریعہ', 'بلکہ', 'عبادت', 'سمجھا', 'جاتا', 'تھا', '۔']",6,6,بہترین
"['شیخ', 'پیٹ', 'مےں', 'واقع', 'موقوفہ', 'جائیداد', 'چوکھنڈی', 'جس', 'کے', 'تحت', 'قبرستان', 'بھی', 'ہے', 'جس', 'مےں', 'بلدیہ', 'کی', 'جانب', 'سے', 'سڑک', 'تعمیر', 'کرنے', 'کی', 'کوشش', 'کرنے', 'پر', 'مقامی', 'مسلمانوں', 'کی', 'شکایت', 'پر', 'صدر', 'پردیش', 'کانگریس', 'اقلیت', 'ڈپارٹمنٹ', 'مسٹر', 'محمد', 'سراج', 'الدین', 'فوری', 'وہاں', 'پہنچ', 'گئے', '۔']",4,6,موقوفہ
"['انہیں', 'اس', 'بات', 'کی', 'بھی', 'وضاحت', 'کرنی', 'چاہئے', 'کہ', 'جو', 'رقم', 'انہوں', 'نے', 'قبول', 'کی', 'ہے', 'وہ', 'کالا', 'دھن', 'نہیں', 'ہے', 'بلکہ', 'ٹیکس', 'اداشدہ', 'رقم', 'ہے', '۔']",23,6,اداشدہ
"['یہاں', 'کے', 'عوام', 'پانی', 'کی', 'مشکلات', 'سے', 'دوچار', 'ہےں', '۔']",7,6,دوچار
"['بچوں', 'کے', 'حقوق', 'کے', 'لئے', 'کام', 'کرنے', 'والی', 'تنظیموں', 'نے', 'ریاست', 'کے', 'قبائلی', 'زدہ', 'علاقوں', 'میں', 'بچوں', 'کو', 'بہتر', 'تعلیم', 'کی', 'فراہمی', 'میں', 'ریاستی', 'حکام', 'کو', 'ناکام', 'بتایا', '۔']",12,6,قبائلی
"['راجستھان', 'کے', 'بولرس', 'جو', 'پہلے', 'ہی', 'جدوجہد', 'مےں', 'مصروف', 'ہےں', 'انہیں', 'ولتھاٹی', 'اور', 'کپتان', 'ایڈم', 'گلکرسٹ', 'کے', 'خلاف', 'کل', 'اےک', 'سخت', 'امتحان', 'دینا', 'ہوگا', 'کیونکہ', 'گلکرسٹ', 'نے', 'بھی', 'اپنی', 'سابق', 'ٹیم', 'دکن', 'چارجرس', 'کے', 'خلاف', 'گزشتہ', 'مقابلے', 'مےں', 'نصف', 'سنچری', 'اسکور', 'کر', 'لی', 'ہے', '۔']",35,6,گزشتہ
"['37', 'ڈگری', 'سے', 'زیادہ', 'پائی', 'جانے', 'والی', 'گرمی', 'جس', 'کو', 'کم', 'و', 'بیش', 'اےک', 'ماہ', 'سے', 'ضلعی', 'عوام', 'برداشت', 'کر', 'رہی', 'تھی', '۔']",12,6,بیش
"['شیخ', 'خواجہ', 'معین', 'الدین', 'مرحوم', '،', 'سپروائزر', 'اے', 'پی', 'ایس', 'آر', 'ٹی', 'سی', 'محبوب', 'نگر', 'کی', 'دختر', 'کا', 'عقد', 'مسعود', 'مسٹر', 'کے', 'ایم', 'عمران', 'علی', 'فرزند', 'جناب', 'کے', 'ایم', 'جعفر', 'علی', 'موظف', 'صدر', 'مدرس', 'سے', '30', 'اپریل', 'بروز', 'ہفتہ', 'بعد', 'نماز', 'عشا۶', 'بمقام', 'سدرشن', 'گارڈن', 'روبرو', 'ایل', 'آئی', 'سی', 'آفس', 'نزد', 'ریلوے', 'اسٹیشن', 'محبوب', 'نگر', 'انجام', 'پایا', '۔']",19,6,مسعود
"['چیف', 'منسٹر', 'نے', 'انہیں', 'تیقن', 'دیا', 'کہ', 'کڑپہ', 'کے', 'ضمنی', 'انتخابات', 'کے', 'بعد', 'ضلع', 'عادل_آباد', 'کے', 'لیے', 'کوئی', 'دوسرے', 'ریاستی', 'وزیر', 'کو', 'انچارج', 'کی', 'ذمہ_داری', 'عائد', 'کریں_گے', 'اور', 'عادل_آباد', 'کے', '10', 'اسمبلی', 'حلقہ_جات', 'مےں', 'صرف', 'اےک', 'کانگریسی', 'رکن', 'مسٹر', 'آترم', 'سکو', 'کو', 'ریاستی', 'کابینہ', 'مےں', 'شامل', 'کرتے', 'ہوئے', 'وزیر', 'بنائیں_گے', '۔']",18,6,دوسرے
"['انہوں', 'نے', 'اپنے', 'اےک', 'بیان', 'مےں', 'کہا', 'کہ', 'ہمارے', 'دل', 'ان', 'تمام', 'کے', 'لئے', 'بےچین', 'ہےں', 'جو', 'تباہی', 'سے', 'متاثر', 'ہیں', '۔']",14,6,بےچین
"['ارکان', 'پارلیمنٹ', 'کے', 'کوٹہ', 'کو', 'ایک', 'ماہ', 'قبل', 'منظوری', 'دی', 'جائے', 'اور', 'ہر', 'ریاست', 'کی', 'حج', 'کمیٹی', 'کو', 'اپنے', 'متعلقہ', 'ارکان', 'پارلیمنٹ', 'کے', 'کوٹہ', 'کی', 'منظوری', 'اور', 'اجرائی', 'کے', 'تمام', 'اختیاری', 'امور', 'سے', 'واقف', 'کرانے', 'کی', 'ہدایت', 'دی', 'جائے', '۔']",33,6,واقف
"['تقسیم', 'ہند', 'کے', 'بعد', 'وہ', 'امرتسر', 'منتقل', 'ہو', 'گئے', '۔']",6,6,منتقل
"['مصر', 'کے', 'سابق', 'صدر', 'حسنی', 'مبارک', 'کو', 'صحت', 'خراب', 'ہونے', 'کے', 'باوجود', 'گرفتار', 'کیا', 'جا', 'سکتا', 'ہے', '۔']",8,6,خراب
"['آر', 'ٹی', 'آئی', 'کی', 'فراہم_کردہ', 'اطلاعات', 'مےں', 'یہ', 'بات', 'بتائی', 'گئی', '۔']",4,6,فراہم_کردہ
"['واضح', 'ہو', 'کہ', 'قبل_ازیں', 'اقوام', 'متحدہ', 'نے', 'یہ', 'ادعا', 'کیا', 'تھا', 'کہ', 'سری', 'لنکا', 'میں', 'اب', 'بھی', '50,000', 'افراد', 'جنگی', 'علاقوں', 'میں', 'پھنسے', 'ہوئے', 'ہیں', 'تاہم', 'یہ', 'بات', 'خوش_آئند', 'ہے', 'کہ', 'تمام', 'متاثرہ', 'افراد', 'جنگ_زدہ', 'علاقوں', 'سے', 'نکلنے', 'میں', 'کامیاب', 'ہو', 'گئے', 'ہیں', '۔']",28,6,خوش_آئند
"['آخر', 'خبریں', 'آنے', 'تک', 'تلاشی', 'مہم', 'جاری', 'تھی', '،', 'سرکاری', 'ذرائع', 'نے', 'یہ', 'بات', 'بتائی', '-']",4,6,تلاشی
"['یہ', 'نٹس', 'مےں', 'بھی', 'ہوتا', 'ہے', 'مثلاً', 'اخروٹ', 'اور', 'السی', 'کے', 'بیج', ',', 'ایووکیڈو', 'مےں', 'بھی', 'فائدہ_مند', 'چکنائی', 'کی', 'اچھی', 'خاصی', 'مقدار', 'ہوتی', 'ہے', '۔']",19,6,اچھی
"['تاہم', 'گاہکوں', 'کی', 'اکثریت', 'نے', 'یہاں', 'فراہم', 'کی', 'جانے', 'والی', 'بلدی', 'سہولتوں', 'پر', 'عدم_اطمینان', 'کا', 'اظہار', 'کیا', 'اور', 'کہا', 'کہ', 'پینے', 'کے', 'پانی', 'کا', 'بھی', 'مناسب', 'انتظام', 'نہیں', 'ہے', 'جہاں', 'پر', 'پانی', 'کا', 'ٹینک', 'لگایا', 'گیا', 'ہے', 'وہاں', 'پر', 'ہمیشہ', 'گندگی', 'اور', 'کنجال', 'جمع', 'رہتا', 'ہے', 'جس', 'سے', 'اےک', 'عجیب', 'سی', 'کراہیت', 'ہوتی', 'ہے', 'اور', 'عوام', 'اس', 'سے', 'استفادہ', 'ہی', 'نہیں', 'کر', 'پاتے', '۔']",25,6,مناسب
"['اس', 'وقت', 'عہدیداروں', 'کو', 'ترقیاتی', 'پراجکٹس', 'پر', 'اپنی', 'توجہ', 'مرکوز', 'کرنا', 'ضروری', 'ہے', '۔']",9,6,مرکوز
"['کینٹش', 'ٹاؤن', 'کمیونٹی', 'آرگنائزیشن', ')', 'کے', 'ٹی', 'سی', 'او', '(', 'کے', 'چیرمین', 'شرحبیل', 'لون', 'نے', 'کہا', 'کہ', 'ان', 'نوجوانوں', 'میں', 'واحد', 'مشترک', 'بات', 'یہ', 'ہے', 'کہ', 'وہ', 'بیرون', 'ملک', 'عربی', 'پڑھ', 'رہے', 'ہیں', 'اور', 'صومالی', 'نژاد', 'ہیں', '۔']",34,6,صومالی
"['مغربی', 'بنگال', 'مےں', 'آج', 'تیسرے', 'مرحلے', 'کی', 'رائے_دہی', 'ہوئی', 'جو', 'بحیثیت', 'مجموعی', 'پرامن', 'رہی', '۔']",4,6,تیسرے
"['صدر', 'اسوسی_ایشن', 'نے', 'اس', 'بات', 'کا', 'اظہار', 'کیا', 'ہے', 'کہ', 'اس', 'گھناؤنے', 'فعل', 'کے', 'لیے', 'ڈاکٹرس', 'اور', 'درمیانی', 'آدمی', 'ذمہ_دار', 'ہیں', '۔']",19,6,ذمہ_دار
"['ڈیموکریٹک', 'پارٹی', 'کے', 'قانون_ساز', 'مسٹر', 'جان', 'ایف', 'ٹیرنی', 'نے', 'یہ', 'ترمیم', 'ایوان', 'میں', 'پیش', 'کی', 'جو', 'پاکستان', 'کو', 'فراہم', 'کی', 'جانے', 'والی', 'امداد', 'پر', 'زیرا_لتوا', 'قانون_سازی', 'سے', 'متعلق', 'ہے', '۔']",13,6,پیش
"['سونیا', 'گاندھی', 'نے', 'قانون_ساز', 'کونسل', 'کے', 'ارکان', 'کو', 'وزارت', 'میں', 'شامل', 'کرنے', 'کی', 'بھی', 'منظوری', 'نہیں', 'دی', 'تاہم', 'اس', 'سلسلہ', 'میں', 'مسٹر', 'کے', 'روشیا', 'کو', 'مستثنیٰ', 'رکھا', 'گیا', 'ہے', '۔']",25,6,مستثنیٰ
"['ہمارے', 'ہاں', 'عام', 'طور', 'پر', 'بڑی', 'عمر', 'کی', 'بزرگ', 'خواتین', 'اس', 'رنگ', 'کو', 'پہننے', 'سے', 'منع', 'کرتی', 'ہےں', 'لیکن', 'سیاہ', 'رنگ', 'ہر', 'زمانے', 'کی', 'خواتین', 'مےں', 'یکساں', 'مقبول', 'رہا', 'ہے', '۔']",27,6,مقبول
"['شاید', 'چھوٹی', 'عمر', 'مےں', 'شریکِ', 'حیات', 'کا', 'ساتھ', 'چھوٹ', 'جانے', 'کے', 'بعد', 'سماج', 'کی', 'عائدکردہ', 'ناحق', 'پابندیوں', 'نے', 'انہیں', 'اس', 'طرح', 'کی', 'سوچ', 'کا', 'حامل', 'بنا', 'دیا', 'تھا', 'اور', 'پھر', 'یہ', 'سوچ', 'گویا', 'ان', 'کی', 'فطرت', 'کا', 'اےک', 'حصہ', 'بن', 'گئی', '۔']",15,6,ناحق
"['ایک', 'وفد', 'جس', 'کی', 'قیادت', 'پاکستان', 'کے', 'دریائے', 'سندھ', 'کے', 'آبی', 'کمیشن', 'کے', 'صدرنشین', 'جماعت', 'علی', 'شاہ', 'کرےں', 'گے', '،', '30', 'مئی', 'کو', '5', 'روزہ', 'دورہ', 'پر', 'ہندوستان', 'روانہ', 'ہوگا', '۔']",28,6,روانہ
"['کتنے', 'افسوس', 'کی', 'بات', 'ہے', '!', 'کہ', 'ہماری', 'اکثریت', 'بڑی', 'خالہ', 'کی', 'طرح', 'اپنا', 'قیمتی', 'وقت', 'یہ', 'سوچنے', 'مےں', 'ضائع', 'کر', 'دیتی', 'ہے', 'کہ', 'دوسرے', 'ہمارے', 'بارے', 'مےں', 'کیا', 'سوچتے', 'ہیں', '۔']",19,6,ضائع
"['پارٹی', 'نے', 'ماباقی', 'انتخابی', 'مرحلوں', 'کے', 'دوران', 'اپوزیشن', 'کی', 'جانب', 'سے', 'تشدد', 'کا', 'خدشہ', 'ظاہر', 'کرتے', 'ہوئے', 'الیکشن', 'کمیشن', 'سے', 'مداخلت', 'کی', 'خواہش', 'کی', 'ہے', '۔']",2,6,ماباقی
"['ارکان', 'نے', 'راست', 'طور', 'پر', 'الزام', 'عائد', 'کرتے', 'ہوئے', 'کہا', 'کہ', 'ضلع', 'مےں', 'آندھرائی', 'قائدین', 'کی', 'آبادی', 'زیادہ', 'ہے', '۔']",13,6,آندھرائی
"['سرکاری', 'ہاسپٹل', 'تانڈور', 'مےں', 'دس', 'روز', 'قبل', 'اےک', 'سنسنی_خیز', 'واقعہ', 'پیش', 'آیا', 'جس', 'کے', 'نتیجہ', 'مےں', 'اےک', 'غریب', 'اور', 'بےبس', 'ماں', 'باپ', 'اولاد', 'سے', 'محروم', 'ہو', 'گئے', '۔']",19,6,بےبس
"['انہوں', 'نے', 'کہا', 'کہ', 'کپتان', 'یونس', 'خاں', 'کی', 'ناراضگی', 'کے', 'بارے', 'میں', 'باتیں', 'درست', 'نہیں', 'ہیں', '-']",13,6,درست
"['سستی', 'مقبولیت', 'حاصل', 'کرنے', 'کے', 'لیے', 'اپنی', 'کھوئی', 'ساکھ', 'کو', 'دوبارہ', 'بحال', 'کرنے', 'چیتاپور', 'نیوکلیر', 'پلانٹ', 'کے', 'خلاف', 'مقامی', 'عوام', 'کے', 'احتجاج', 'کو', 'تشدد', 'کا', 'رُخ', 'دے', 'دیا', '۔']",0,6,سستی
"['1981', 'ء', 'سے', 'اب', 'تک', 'ہلاک', 'ہونے', 'والے', 'فوجیوں', 'کی', 'جملہ', 'تعداد', '23790', 'ہے', '۔']",10,6,جملہ
"['مدینہ', 'کے', 'ممتاز', 'قبیلہ', 'خزرج', 'سے', 'تعلق', 'تھا', '۔']",2,6,ممتاز
"['21', 'روزہ', 'کلاسیس', 'مےں', 'پابندی', 'کے', 'ساتھ', 'شریک', 'رہ', 'کر', 'بہترین', 'تعلیمی', 'مظاہرہ', 'کرنے', 'والے', 'طلبا', 'و', 'طالبات', 'کو', 'بہترین', 'انعامات', 'دیئے', 'جائیں_گے', '۔']",11,6,تعلیمی
"['الخیر', 'سوسائٹی', 'جھرہ', 'کے', 'زیر', 'اہتمام', 'ہربل', 'کنسلٹنٹ', 'حکیم', 'صلاح_الدین', 'بعنوان', '""', 'تندرستی', 'ہزار', 'نعمت', 'ہے', '""', 'طبی', 'لکچر', 'دے', 'رہے', 'تھے', '۔']",17,6,طبی
"['سائبر', 'آباد', 'پولیس', 'نے', 'دو', 'بین_ریاستی', 'اور', 'بین_ضلعی', 'سارقوں', 'کی', 'ٹولیوں', 'کو', 'گرفتار', 'کرتے', 'ہوئے', 'دیڑھ', 'کیلو', 'سونا', '5', 'کیلو', 'چاندی', ',', 'لیاپ_ٹاپ', 'اور', 'الیکٹرانک', 'اشیا۶', 'کو', 'ضبط', 'کر', 'لیا', 'جن', 'کی', 'مالیت', '35', 'لاکھ', 'سے', 'زائد', 'بتائی', 'گئی', 'ہے', '۔']",5,6,بین_ریاستی
"['اصل', 'ملزم', 'سائیلو', 'کو', 'دبئی', 'سے', 'ہندوستان', 'لانے', 'کی', 'پاسپورٹ', 'عہدیداروں', 'سے', 'مدد', 'لی', 'جا', 'رہی', 'ہے', '-']",0,6,اصل
"['سائبر', 'آباد', 'پولیس', 'نے', 'دو', 'بین_ریاستی', 'اور', 'بین_ضلعی', 'سارقوں', 'کی', 'ٹولیوں', 'کو', 'گرفتار', 'کرتے', 'ہوئے', 'دیڑھ', 'کیلو', 'سونا', '5', 'کیلو', 'چاندی', ',', 'لیاپ_ٹاپ', 'اور', 'الیکٹرانک', 'اشیا۶', 'کو', 'ضبط', 'کر', 'لیا', 'جن', 'کی', 'مالیت', '35', 'لاکھ', 'سے', 'زائد', 'بتائی', 'گئی', 'ہے', '۔']",12,6,گرفتار
"['انھوں', 'نے', 'تمام', 'ملازمین', 'کو', 'لکھے', 'گئے', 'اےک', 'کھلے', 'مکتوب', 'مےں', 'کہا', 'کہ', 'آخر', 'چند', 'پائلٹس', 'اس', 'طرح', 'کی', 'بےصبری', 'کا', 'مظاہرہ', 'کیوں', 'کر', 'رہے', 'ہےں', 'اور', 'اتنے', 'غیرذمہ_دار', 'کیوں', 'ہو', 'گئے', 'ہےں', '؟']",28,6,غیرذمہ_دار
"['انہوں', 'نے', 'بتایا', 'کہ', 'سابقہ', '15', 'روٹس', 'کے', 'بجائے', 'اب', '30', 'روٹس', 'پر', 'نائیٹ', 'بسس', 'شروع', 'کیے', 'گئے', 'ہیں', '۔']",4,6,سابقہ
"['سی', 'پی', 'آئی', 'ایم', 'جنرل', 'سکریٹری', 'پرکاش', 'کرت', 'کی', 'جانب', 'سے', 'ڈی', 'ایم', 'کے', 'کو', 'اےک', 'خاندانی', 'زیر', 'کنٹرول', 'پارٹی', 'قرار', 'دینے', 'پر', 'شدید', 'تنقید', 'کرتے', 'ہوئے', 'چیف', 'منسٹر', 'ایم', 'کروناندھی', 'نے', 'آج', 'ان', 'سے', 'خواہش', 'کی', 'کہ', 'وہ', 'اس', 'بات', 'کی', 'وضاحت', 'کرے', 'کہ', 'آخر', 'ان', 'کی', 'پارٹی', 'مےں', 'ان', 'کی', 'اہلیہ', 'بھی', 'کیوں', 'کام', 'کر', 'رہی', 'ہیں', '۔']",20,6,قرار
"['اس', 'موقع', 'پر', 'ان', 'کی', 'عمردرازی', 'اور', 'صحت_یابی', 'کے', 'لیے', 'نیک', 'تمناؤں', 'کا', 'اظہار', 'کیا', '۔']",10,6,نیک
"['یوگا', 'گرو', 'بابا', 'رام', 'دیو', 'کی', 'جانب', 'سے', 'رشوت_ستانی', 'کے', 'موضوع', 'کو', 'زیر', 'بحث', 'لائے', 'جانے', 'کے', 'اےک', 'سوال', 'کے', 'جواب', 'مےں', 'کانگریس', 'کے', 'سینئر', 'قائد', 'ڈگ', 'وجئے', 'سنگھ', 'نے', 'کہا', 'کہ', 'بابا', 'رام', 'دیو', 'کو', 'چاہیئے', 'کہ', 'وہ', 'یوگا', 'کی', 'پراکٹس', 'پر', 'توجہ', 'دیں', '۔']",24,6,سینئر
"['کابینی', 'وزیر', 'نارائن', 'رانے', 'نے', 'گزشتہ', 'روز', 'ایوان', 'مےں', 'شیوسینا', 'کو', 'نشانہ', 'بناتے', 'ہوئے', 'زعفرانی', 'پارٹی', 'پر', 'یہ', 'سنسنی', 'خیز', 'الزام', 'عائد', 'کیا', 'ہے', 'کہ', 'جیتاپور', 'ایٹمی', 'توانائی', 'پروجیکٹ', 'بند', 'کرنے', 'کے', 'لیے', 'شیوسینا', 'کو', '500', 'کروڑ', 'روپیوں', 'کی', 'سپاری', 'دی', 'گئی', 'ہے', '۔']",18,6,سنسنی
"['یہ', 'نام', 'اوباما', 'انتظامیہ', 'کی', 'کوششوں', 'کے', 'نتیجہ', 'میں', 'حذف', 'کیا', 'گیا', 'ہے', 'کیوں', 'کہ', 'پاکستان', 'اور', 'خاص', 'طور', 'پر', 'پاکستانی', 'فوج', 'اور', 'انٹلیجنس', 'ایجنسی', 'آئی', 'ایس', 'آئی', 'نے', 'اس', 'پر', 'شدید', 'اعتراضات', 'کیے', 'تھے', '۔']",20,6,پاکستانی
"['واضح', 'ہو', 'کہ', 'آر', 'ایس', 'ایس', 'کا', 'بیک', 'گراونڈ', 'رکھنے', 'والے', 'لیڈر', 'اے', 'نریندرا', 'بی', 'جے', 'پی', 'کے', 'ایک', 'قدیم_ترین', 'قائد', 'ہیں', '۔']",19,6,قدیم_ترین
"['عملی', 'میدان', 'مےں', 'جدوجہد', 'کے', 'لیے', 'ہر', 'ہندوستانی', 'کو', 'آگے', 'آنا', 'چاہیئے', 'تاکہ', 'ہمارے', 'بدعنوان', 'اور', 'کرپٹ', 'سیاست_دان', 'کرپشن', 'کے', 'خاتمہ', 'کی', 'راہ', 'مےں', 'رکاوٹیں', 'پیدا', 'کرنے', 'مےں', 'کامیاب', 'نہ', 'ہو', 'سکیں', '۔']",16,6,کرپٹ
"['جاریہ', 'سال', 'ہندوستان', 'کو', 'مذہبی', 'آزادی', 'کی', 'زیر', 'نگرانی', 'فہرست', 'مےں', 'دیگر', 'ممالک', 'جیسے', 'افغانستان', '،', 'کیوبا', '،', 'انڈونیشیا', '،', 'روس', 'اور', 'ترکی', 'کے', 'ساتھ', 'شامل', 'کیا', 'گیا', 'ہے', '۔']",4,6,مذہبی
"['ارکان', 'پارلیمنٹ', 'کے', 'کوٹہ', 'کو', 'ایک', 'ماہ', 'قبل', 'منظوری', 'دی', 'جائے', 'اور', 'ہر', 'ریاست', 'کی', 'حج', 'کمیٹی', 'کو', 'اپنے', 'متعلقہ', 'ارکان', 'پارلیمنٹ', 'کے', 'کوٹہ', 'کی', 'منظوری', 'اور', 'اجرائی', 'کے', 'تمام', 'اختیاری', 'امور', 'سے', 'واقف', 'کرانے', 'کی', 'ہدایت', 'دی', 'جائے', '۔']",30,6,اختیاری
"['سوامی', 'اگنی', 'ویش', 'نے', 'کہا', 'کہ', 'سی_ڈی', 'تنازعہ', 'دراصل', 'رشوت_ستانی', 'تحریک', 'کے', 'خلاف', 'اےک', 'سازش', 'ہے', '۔']",9,6,رشوت_ستانی
"['مسٹر', 'منور', 'قریشی', 'نے', 'کہا', 'کہ', 'حکومت', 'کو', 'چاہیے', 'کہ', 'وہ', 'فوری', 'طور', 'پر', 'جی', 'او', '177', 'کو', 'منسوخ', 'کرنے', 'کے', 'احکامات', 'جاری', 'کرے', 'بصورت_دیگر', 'بڑے', 'پیمانے', 'پر', 'احتجاجی', 'پروگرامس', 'منظم', 'کیے', 'جائیں_گے', '۔']",30,6,منظم
"['دریا', 'کے', 'پانی', 'میں', 'شراکت_داری', 'حالیہ', 'مہینوں', 'میں', 'دونوں', 'ممالک', 'کے', 'تعلقات', 'میں', 'کشیدگی', 'پیدا', 'کرنے', 'کی', 'ایک', 'وجہ', 'بن', 'گیا', 'ہے', '،', 'جس', 'میں', 'ممبئی', 'حملے', 'کے', 'بعد', 'مزید', 'شدت', 'پیدا', 'ہو', 'گئی', '۔']",5,6,حالیہ
"['کمیٹی', 'نے', 'اپنی', 'رپورٹ', 'میں', 'بتایا', 'کہ', 'ایک', 'یونیورسٹی', 'کے', 'تحت', 'مختلف', 'کالجس', 'میں', 'علاحدہ', 'علاحدہ', 'فیس', 'مقرر', 'رہنے', 'کی', 'وجہ', 'سے', 'فیس', 'ری', '۔', 'ایمبرسمنٹ', 'میں', 'ٹیکنیکل', 'خامیاں', 'پیدا', 'ہو', 'رہی', 'ہیں', '۔']",27,6,ٹیکنیکل
"['اس', 'شہر', 'پر', 'لیبیائی', 'افواج', 'نے', 'گذشتہ', 'دو', 'مہینے', 'سے', 'قبضہ', 'کر', 'رکھا', 'تھا', 'اور', 'یہاں', 'شدید', 'بمباری', 'کی', 'جا', 'رہی', 'تھی', '۔']",6,6,گذشتہ
"['4', '۔', '30', 'بجے', 'کے', 'بعد', 'جنگلی', 'جانوروں', 'کا', 'نظارہ', 'غیر', 'یقینی', 'ہے', '۔']",6,6,جنگلی
"['ذمہ_دار', 'عہدیداروں', 'سے', 'عوامی', 'ذرائع', 'اس', 'تعلق', 'سے', 'کارووائی', 'کرتے', 'ہوئے', 'ڈاکٹرس', 'کو', 'پابند', 'کرنے', 'اور', 'غریب', 'عوام', 'کو', 'ضلع', 'کے', 'اس', 'آنکھ', 'کے', 'شعبہ', '(', 'وقارآباد', ')', 'کی', 'کارکردگی', 'کو', 'درست', 'کرنے', 'کا', 'مطالبہ', 'کر', 'رہے', 'ہیں', '۔']",13,6,پابند
"['اس', 'ہیلی', 'کاپٹر', 'مےں', 'ارکان', 'عملہ', 'جے', 'ایس', 'ببر', '،', 'کیپٹن', 'ٹی', 'ایس', 'مالک', 'کے', 'علاوہ', 'مسٹر', 'کھنڈو', 'کے', 'سکیورٹی', 'آفیسر', 'ریشی', 'چڈھک', 'اور', 'اےک', 'خاتون', 'ریشی', 'لہامو', 'سوار', 'تھیں', '۔']",25,6,خاتون
"['ان', 'قائدین', 'نے', 'گیس', 'پائپ', 'لائن', 'پراجکٹ', 'میں', 'حائل', 'رکاوٹوں', 'کو', 'دور', 'کرنے', 'سے', 'اتفاق', 'کیا', 'اور', 'بہت', 'جلد', 'اس', 'ضمن', 'میں', 'باہمی', 'معاہدہ', 'بھی', 'طے', 'پائےگا', '۔']",25,6,طے
"['پونے', 'ریلوے', 'اسٹیشن', 'کے', 'پلیٹ', 'فارم', 'نمبر', 'ایک', 'پر', 'ملک', 'کی', 'پہلی', 'سوپرفاسٹ', 'ٹرین', '،', 'دکن', 'کوئن', '،', 'جو', 'ممبئی', 'سے', 'پونے', 'کو', 'جوڑتی', 'ہے', '،', 'آج', 'اپنے', 'وجود', 'کے', '80', 'ویں', 'سال', 'میں', 'داخل', 'ہونے', 'پر', 'اسے', 'برتھ', 'ڈے', 'بے', 'بی', 'کی', 'طرح', 'سجایا', 'گیا', '۔']",12,6,سوپرفاسٹ
